id,student_id,course_id
5436,5000,123
5437,8187,75
5438,4325,3
5439,489,135
5440,4206,167
5441,7366,30
5442,5714,138
5443,6313,168
5444,2462,35
5445,9027,85
5446,3328,13
5447,4069,80
5448,2075,40
5449,2330,152
5450,1501,19
5451,3539,30
5452,1911,10
5453,7343,122
5454,1535,106
5455,4412,136
5456,7634,119
5457,3845,141
5458,8397,65
5459,126,51
5460,9870,198
5461,171,42
5462,1780,17
5463,1496,66
5464,9789,111
5465,5230,191
5466,7426,142
5467,6751,110
5468,827,54
5469,483,4
5470,1955,158
5471,2065,29
5472,6701,76
5473,6744,118
5474,828,93
5475,844,57
5476,380,9
5477,9,33
5478,8340,179
5479,7895,36
5480,7265,103
5481,9853,109
5482,5219,17
5483,8381,175
5484,1739,85
5485,6278,37
5486,6507,189
5487,9187,177
5488,8833,174
5489,4911,6
5490,6593,178
5491,5072,12
5492,2212,114
5493,4421,143
5494,7118,187
5495,9164,90
5496,5758,82
5497,8045,93
5498,2698,80
5499,8269,109
5500,9893,159
5501,2920,31
5502,5204,22
5503,8501,152
5504,4519,123
5505,7336,149
5506,1463,34
5507,4079,125
5508,2586,55
5509,9168,47
5510,1937,115
5511,3259,26
5512,6028,153
5513,1524,109
5514,5131,36
5515,5591,67
5516,5128,170
5517,9030,121
5518,2057,81
5519,787,104
5520,6895,158
5521,7079,24
5522,9459,136
5523,277,195
5524,2708,63
5525,6497,1
5526,5592,151
5527,1688,186
5528,9068,129
5529,2102,183
5530,6861,23
5531,470,166
5532,3712,168
5533,1753,27
5534,7972,122
5535,5398,100
5536,313,126
5537,7222,96
5538,1007,120
5539,5850,146
5540,8750,152
5541,6235,86
5542,8446,61
5543,8185,46
5544,6654,88
5545,7637,93
5546,2160,92
5547,1006,11
5548,9790,129
5549,2593,43
5550,2735,197
5551,8538,54
5552,2630,65
5553,9739,177
5554,4384,10
5555,9887,182
5556,7519,184
5557,8149,33
5558,1241,180
5559,2351,113
5560,4439,45
5561,8011,61
5562,9580,172
5563,6553,104
5564,8049,195
5565,6868,14
5566,8184,54
5567,4908,111
5568,7596,87
5569,1895,180
5570,513,56
5571,2933,61
5572,5290,155
5573,8212,183
5574,8347,126
5575,9298,134
5576,5300,127
5577,6782,126
5578,6067,30
5579,7357,191
5580,935,169
5581,2735,73
5582,8831,167
5583,6475,61
5584,5832,158
5585,448,68
5586,8118,17
5587,8244,30
5588,3539,17
5589,1667,41
5590,9700,39
5591,1642,38
5592,4717,154
5593,2123,176
5594,6628,198
5595,439,116
5596,7050,135
5597,1342,87
5598,8834,76
5599,5507,86
5600,7021,172
5601,9047,128
5602,2002,133
5603,9907,0
5604,1422,121
5605,3052,38
5606,7689,151
5607,1751,85
5608,4192,81
5609,4975,11
5610,9674,68
5611,1550,140
5612,5190,26
5613,7822,67
5614,4771,98
5615,3464,177
5616,7249,104
5617,5909,97
5618,2320,134
5619,7857,195
5620,9772,73
5621,7457,70
5622,6607,168
5623,1932,166
5624,6296,132
5625,469,189
5626,2186,23
5627,3577,113
5628,3359,86
5629,4887,80
5630,7554,80
5631,9048,101
5632,3336,148
5633,6691,10
5634,7949,102
5635,7658,83
5636,7916,96
5637,8244,10
5638,6688,147
5639,5906,65
5640,9467,32
5641,583,119
5642,8859,177
5643,6392,199
5644,1787,140
5645,9154,192
5646,2662,87
5647,5040,74
5648,9752,135
5649,6889,108
5650,3888,184
5651,2344,161
5652,1845,39
5653,716,7
5654,9335,199
5655,9075,128
5656,8892,99
5657,3003,112
5658,2921,142
5659,3064,50
5660,5206,41
5661,1635,77
5662,3672,62
5663,5133,186
5664,3574,176
5665,3978,9
5666,1704,197
5667,2204,86
5668,9217,177
5669,3793,178
5670,6884,83
5671,1865,167
5672,9054,49
5673,6984,68
5674,4628,178
5675,5595,160
5676,9733,109
5677,9205,123
5678,1088,47
5679,4105,155
5680,5124,35
5681,5696,128
5682,997,11
5683,4461,45
5684,1740,141
5685,264,75
5686,6121,102
5687,7126,51
5688,9687,51
5689,1116,159
5690,2208,140
5691,1393,159
5692,9617,63
5693,9576,144
5694,1182,33
5695,3322,120
5696,1406,116
5697,7144,116
5698,9652,189
5699,1255,49
5700,6121,125
5701,8972,1
5702,6023,175
5703,2931,131
5704,6139,78
5705,7850,115
5706,999,180
5707,7528,87
5708,8289,119
5709,9804,97
5710,7088,103
5711,3031,180
5712,1316,62
5713,6239,119
5714,2932,173
5715,7832,88
5716,2693,82
5717,9206,128
5718,3643,0
5719,6943,169
5720,1953,167
5721,3571,152
5722,6404,91
5723,865,29
5724,6815,188
5725,6926,87
5726,2300,41
5727,5382,22
5728,8968,176
5729,8619,28
5730,4721,10
5731,4543,124
5732,5074,182
5733,7239,175
5734,3252,128
5735,7225,192
5736,540,43
5737,5816,162
5738,8651,167
5739,2063,93
5740,4829,10
5741,2259,24
5742,8451,111
5743,921,196
5744,5541,137
5745,5342,17
5746,2009,198
5747,8430,96
5748,771,41
5749,5385,26
5750,3251,29
5751,3192,160
5752,8380,151
5753,8066,80
5754,5578,49
5755,3420,147
5756,3590,18
5757,5947,165
5758,2791,187
5759,3511,176
5760,9039,88
5761,6558,192
5762,1859,191
5763,4189,70
5764,295,90
5765,1109,105
5766,8834,187
5767,2229,75
5768,1974,163
5769,3588,102
5770,2729,125
5771,5786,14
5772,8252,109
5773,4444,12
5774,8421,76
5775,6475,139
5776,1199,63
5777,4452,65
5778,1186,14
5779,3072,46
5780,2192,7
5781,4957,4
5782,3644,115
5783,5212,105
5784,3533,3
5785,2140,187
5786,4230,12
5787,3167,69
5788,4764,75
5789,1655,173
5790,3408,146
5791,945,87
5792,7770,1
5793,8032,62
5794,5765,0
5795,7036,101
5796,8734,27
5797,1448,145
5798,5048,0
5799,4493,184
5800,6374,129
5801,2509,175
5802,8083,81
5803,7293,63
5804,5438,14
5805,1142,16
5806,8280,108
5807,4138,133
5808,8220,9
5809,5903,98
5810,2183,25
5811,5599,73
5812,6044,105
5813,7615,147
5814,7199,162
5815,5486,150
5816,6321,169
5817,1038,118
5818,2945,79
5819,8744,92
5820,9414,187
5821,7754,126
5822,3764,198
5823,7948,189
5824,7893,122
5825,2556,130
5826,5547,88
5827,5583,81
5828,5056,62
5829,4968,94
5830,8751,138
5831,2065,67
5832,4202,129
5833,5789,38
5834,7446,42
5835,674,88
5836,8825,57
5837,9092,185
5838,7184,196
5839,4232,143
5840,1604,87
5841,2168,104
5842,4533,34
5843,7269,97
5844,3353,15
5845,8585,69
5846,8901,165
5847,7386,199
5848,6270,123
5849,7335,160
5850,513,181
5851,4547,171
5852,4036,19
5853,2016,191
5854,6345,133
5855,9019,169
5856,3002,29
5857,332,187
5858,4426,113
5859,4121,89
5860,2207,153
5861,4633,9
5862,7876,152
5863,9598,89
5864,5721,83
5865,8902,147
5866,751,100
5867,7678,197
5868,500,148
5869,6490,178
5870,6945,104
5871,7712,82
5872,7256,178
5873,1162,134
5874,9840,1
5875,1195,142
5876,8166,170
5877,3292,125
5878,7703,54
5879,1474,174
5880,5527,172
5881,4586,153
5882,9446,125
5883,1518,171
5884,1224,13
5885,1823,83
5886,2046,171
5887,278,149
5888,1839,112
5889,1622,80
5890,3294,144
5891,7590,95
5892,5530,154
5893,6640,143
5894,497,18
5895,4503,96
5896,6408,44
5897,8270,172
5898,180,140
5899,801,172
5900,2668,59
5901,5757,118
5902,2159,119
5903,6608,53
5904,9271,176
5905,1970,22
5906,5607,9
5907,7145,109
5908,9870,60
5909,3790,122
5910,7957,89
5911,6674,71
5912,8189,183
5913,6505,173
5914,6393,166
5915,8021,68
5916,1898,109
5917,2216,7
5918,8292,154
5919,618,7
5920,7881,197
5921,7487,35
5922,1160,132
5923,3822,42
5924,3614,151
5925,548,161
5926,100,62
5927,1988,118
5928,9142,183
5929,716,87
5930,3516,91
5931,3946,76
5932,4272,1
5933,8464,63
5934,9922,103
5935,1914,135
5936,9615,181
5937,8369,97
5938,1086,69
5939,3177,118
5940,5055,134
5941,2938,33
5942,9314,29
5943,2776,89
5944,9678,162
5945,9831,159
5946,9772,34
5947,127,28
5948,9266,30
5949,3309,15
5950,8581,180
5951,8158,84
5952,7485,82
5953,9731,33
5954,488,101
5955,4723,75
5956,9905,106
5957,8990,57
5958,4822,116
5959,2022,136
5960,2890,180
5961,5217,188
5962,1487,72
5963,3205,154
5964,1500,70
5965,1031,139
5966,544,185
5967,506,100
5968,5281,176
5969,7111,131
5970,5006,185
5971,6105,165
5972,405,13
5973,4758,152
5974,6268,68
5975,9451,72
5976,6556,67
5977,610,39
5978,7466,135
5979,1233,100
5980,1582,134
5981,260,140
5982,610,173
5983,6118,55
5984,1220,86
5985,7152,90
5986,8392,95
5987,1798,34
5988,3096,163
5989,9022,173
5990,8337,75
5991,9639,197
5992,9452,84
5993,7045,33
5994,8028,8
5995,1013,24
5996,1819,92
5997,2400,32
5998,1359,186
5999,8062,197
6000,9210,111
6001,97,61
6002,9634,34
6003,1350,45
6004,5072,195
6005,2088,170
6006,8241,3
6007,1882,165
6008,7006,76
6009,4921,34
6010,3646,138
6011,9221,120
6012,7537,44
6013,4804,198
6014,592,12
6015,8646,110
6016,316,148
6017,5508,162
6018,4649,87
6019,9053,177
6020,4985,139
6021,3295,148
6022,5861,68
6023,2700,118
6024,8670,194
6025,451,12
6026,9995,84
6027,5004,160
6028,7709,136
6029,4251,192
6030,3751,185
6031,5889,64
6032,7478,72
6033,7209,160
6034,6169,12
6035,3028,1
6036,4343,99
6037,6495,53
6038,875,14
6039,1217,103
6040,4944,35
6041,5739,84
6042,8198,143
6043,5587,62
6044,9333,40
6045,6594,138
6046,6145,13
6047,9694,98
6048,1798,129
6049,8970,35
6050,9346,99
6051,7693,167
6052,7531,168
6053,6949,98
6054,8394,72
6055,800,39
6056,4905,122
6057,6735,118
6058,6233,113
6059,6669,136
6060,3357,184
6061,6243,103
6062,1936,38
6063,1476,119
6064,6628,150
6065,6237,144
6066,318,181
6067,7386,56
6068,8322,97
6069,1534,186
6070,159,99
6071,8250,176
6072,4819,129
6073,3809,180
6074,823,29
6075,6640,187
6076,5272,14
6077,6561,164
6078,4925,167
6079,8383,16
6080,3984,164
6081,7976,12
6082,387,36
6083,5816,131
6084,6881,118
6085,1570,81
6086,9489,13
6087,6349,171
6088,3648,169
6089,7112,170
6090,1805,114
6091,1619,131
6092,2398,63
6093,827,185
6094,4818,107
6095,2700,16
6096,719,31
6097,1385,134
6098,7378,44
6099,1926,34
6100,5268,63
6101,6494,58
6102,9513,62
6103,4961,183
6104,2434,147
6105,7476,4
6106,5271,74
6107,4173,188
6108,8768,96
6109,790,147
6110,3679,108
6111,6257,48
6112,958,39
6113,4922,85
6114,4755,148
6115,1385,84
6116,6933,199
6117,791,144
6118,1489,29
6119,2163,34
6120,4904,72
6121,3505,56
6122,4718,47
6123,6063,71
6124,4936,40
6125,4312,64
6126,6199,143
6127,3681,103
6128,7033,159
6129,4208,36
6130,967,114
6131,8621,167
6132,4319,163
6133,6936,160
6134,8199,132
6135,4031,111
6136,5512,112
6137,7765,25
6138,6431,156
6139,3407,50
6140,7682,192
6141,4751,154
6142,4618,48
6143,4263,83
6144,258,29
6145,4921,0
6146,8813,150
6147,7051,194
6148,5664,11
6149,2587,73
6150,2943,119
6151,29,66
6152,1263,93
6153,7165,81
6154,7330,178
6155,797,140
6156,4726,26
6157,4765,30
6158,4569,199
6159,6442,64
6160,5701,106
6161,2960,198
6162,137,133
6163,5250,102
6164,4945,171
6165,3218,164
6166,4455,69
6167,1611,7
6168,6301,103
6169,1336,59
6170,5960,48
6171,6618,3
6172,137,138
6173,7907,98
6174,7927,54
6175,9923,58
6176,6442,113
6177,9030,135
6178,6360,98
6179,6721,155
6180,1872,83
6181,4000,131
6182,7623,55
6183,8470,37
6184,4096,90
6185,2359,195
6186,5191,70
6187,7319,174
6188,8366,180
6189,6817,58
6190,4587,36
6191,9201,9
6192,8693,18
6193,5356,24
6194,6997,76
6195,652,160
6196,1945,55
6197,3806,121
6198,9329,126
6199,1737,183
6200,8692,101
6201,324,66
6202,861,106
6203,6509,149
6204,327,9
6205,7933,183
6206,4932,168
6207,3279,105
6208,6512,123
6209,2630,118
6210,1808,31
6211,4508,130
6212,3379,70
6213,8117,101
6214,3675,82
6215,8755,137
6216,8677,43
6217,8166,49
6218,5052,130
6219,1988,113
6220,9270,150
6221,7492,181
6222,8247,150
6223,4756,142
6224,2526,125
6225,5348,149
6226,8082,190
6227,6522,45
6228,2576,129
6229,9355,114
6230,5240,115
6231,670,64
6232,5568,118
6233,801,29
6234,8227,154
6235,6103,14
6236,836,22
6237,4407,167
6238,8110,76
6239,2356,112
6240,6493,27
6241,2904,91
6242,395,76
6243,1788,74
6244,4408,142
6245,2104,48
6246,940,142
6247,6946,180
6248,6455,163
6249,642,181
6250,2026,170
6251,8969,99
6252,616,93
6253,9074,95
6254,6439,60
6255,8012,14
6256,5965,114
6257,2349,63
6258,8721,124
6259,2478,107
6260,1889,42
6261,1992,117
6262,8769,10
6263,7759,20
6264,266,178
6265,1406,15
6266,7033,173
6267,1471,136
6268,2895,83
6269,296,61
6270,6727,140
6271,7574,139
6272,9003,88
6273,7405,139
6274,507,97
6275,7463,34
6276,3275,110
6277,4593,139
6278,944,165
6279,1373,71
6280,3927,14
6281,6562,188
6282,4129,189
6283,1550,62
6284,2412,11
6285,7771,11
6286,5934,160
6287,6428,186
6288,3827,165
6289,8708,46
6290,7180,57
6291,9022,164
6292,8794,188
6293,4575,120
6294,8974,196
6295,5695,32
6296,4593,12
6297,7896,15
6298,9444,130
6299,8254,85
6300,1743,63
6301,7271,29
6302,4332,192
6303,5070,39
6304,3355,78
6305,395,178
6306,8055,148
6307,8905,190
6308,1949,9
6309,8055,127
6310,4704,36
6311,6462,76
6312,7398,3
6313,466,146
6314,9005,56
6315,4149,117
6316,8205,55
6317,1813,41
6318,4352,141
6319,2564,110
6320,7758,133
6321,7705,62
6322,4223,69
6323,6472,168
6324,5130,98
6325,7663,190
6326,1755,150
6327,337,34
6328,6158,69
6329,7512,183
6330,7984,32
6331,5629,183
6332,4924,18
6333,2431,49
6334,4175,98
6335,2243,162
6336,5881,90
6337,2356,81
6338,3981,161
6339,2557,66
6340,3390,93
6341,5385,13
6342,396,14
6343,6767,11
6344,9616,99
6345,8604,116
6346,6277,194
6347,637,184
6348,526,41
6349,4180,95
6350,2747,171
6351,2838,115
6352,9956,161
6353,5592,61
6354,1217,1
6355,7007,177
6356,4761,174
6357,931,107
6358,5602,29
6359,4656,106
6360,8167,98
6361,4491,162
6362,4495,39
6363,2915,186
6364,449,68
6365,4480,5
6366,5080,123
6367,4161,190
6368,4533,65
6369,9294,168
6370,9296,113
6371,3132,133
6372,3335,165
6373,3283,199
6374,8674,160
6375,2145,156
6376,8090,159
6377,1334,80
6378,3270,130
6379,6408,68
6380,7604,55
6381,7764,21
6382,6923,60
6383,9375,25
6384,4901,71
6385,7628,66
6386,7881,142
6387,8724,29
6388,9205,53
6389,5067,146
6390,7919,152
6391,5823,17
6392,3341,6
6393,7500,134
6394,3683,38
6395,8170,104
6396,1579,16
6397,2955,69
6398,2513,198
6399,1831,72
6400,9308,164
6401,7672,101
6402,8232,22
6403,5939,156
6404,1018,145
6405,5209,130
6406,9337,185
6407,9753,45
6408,7357,69
6409,6405,190
6410,260,144
6411,2752,197
6412,4055,27
6413,6132,57
6414,1471,92
6415,7969,29
6416,8251,170
6417,9337,102
6418,9246,63
6419,8002,33
6420,1682,135
6421,1381,54
6422,8259,187
6423,3912,32
6424,6928,155
6425,1511,14
6426,4581,72
6427,633,43
6428,3740,199
6429,8514,16
6430,7313,75
6431,8413,196
6432,3060,194
6433,5740,181
6434,9517,165
6435,6028,147
6436,2110,109
6437,4858,20
6438,743,141
6439,2812,112
6440,2552,103
6441,8715,119
6442,3740,101
6443,1735,8
6444,7656,66
6445,419,113
6446,4449,36
6447,7355,17
6448,8165,144
6449,5591,180
6450,6637,105
6451,1825,147
6452,1979,132
6453,9613,30
6454,5795,114
6455,4640,86
6456,9677,182
6457,7637,48
6458,5638,12
6459,2390,118
6460,9292,151
6461,921,157
6462,6347,139
6463,3545,60
6464,6863,143
6465,9434,47
6466,8458,134
6467,915,130
6468,151,60
6469,5652,159
6470,97,34
6471,4669,149
6472,5041,43
6473,9762,179
6474,3761,194
6475,9674,49
6476,8723,96
6477,1424,83
6478,2162,46
6479,2591,174
6480,9858,93
6481,8248,188
6482,1150,35
6483,8454,165
6484,7110,160
6485,7004,76
6486,556,183
6487,3506,23
6488,5671,196
6489,8274,31
6490,5056,15
6491,1787,121
6492,1555,28
6493,5208,109
6494,5230,161
6495,8796,148
6496,6396,120
6497,2821,62
6498,8349,96
6499,4374,54
6500,9411,148
6501,7613,156
6502,5421,12
6503,7484,46
6504,3137,27
6505,1218,83
6506,2627,122
6507,1374,190
6508,9463,92
6509,9233,110
6510,2276,187
6511,2894,185
6512,4431,87
6513,6700,117
6514,4247,117
6515,5591,179
6516,2938,40
6517,1922,124
6518,8295,79
6519,8118,141
6520,1660,135
6521,3026,0
6522,98,164
6523,8293,67
6524,7703,5
6525,1609,143
6526,9564,77
6527,4021,62
6528,1934,80
6529,3573,11
6530,6134,130
6531,4597,120
6532,9916,119
6533,2541,177
6534,7774,102
6535,2429,126
6536,9192,10
6537,101,198
6538,5964,190
6539,6915,102
6540,9501,76
6541,2864,170
6542,7517,156
6543,9233,22
6544,3139,113
6545,6241,25
6546,3821,161
6547,4100,155
6548,9218,177
6549,5304,60
6550,6989,14
6551,6719,25
6552,8125,62
6553,569,169
6554,905,26
6555,3318,181
6556,384,96
6557,9583,52
6558,1182,186
6559,5144,124
6560,7191,117
6561,8193,162
6562,8130,159
6563,1303,111
6564,1827,144
6565,2890,97
6566,8432,99
6567,1417,65
6568,7029,132
6569,1141,170
6570,9480,18
6571,8014,107
6572,6940,53
6573,4076,20
6574,5548,86
6575,6014,4
6576,1271,161
6577,6083,13
6578,3646,5
6579,5739,139
6580,7809,188
6581,7863,177
6582,4894,89
6583,6853,88
6584,9820,100
6585,2252,141
6586,5156,194
6587,1432,159
6588,2696,125
6589,851,69
6590,550,156
6591,5376,158
6592,5031,45
6593,3662,172
6594,7318,65
6595,3078,20
6596,7318,30
6597,8853,121
6598,6558,126
6599,876,127
6600,6082,110
6601,3621,119
6602,8294,105
6603,7218,88
6604,1868,137
6605,7686,176
6606,9813,197
6607,9796,137
6608,8561,175
6609,4682,37
6610,184,47
6611,9566,149
6612,5376,9
6613,1552,29
6614,8411,171
6615,8864,111
6616,4488,47
6617,2127,14
6618,2389,195
6619,9542,182
6620,4743,95
6621,3087,6
6622,3140,191
6623,420,81
6624,8907,164
6625,466,156
6626,101,155
6627,1456,150
6628,4922,171
6629,3065,19
6630,9902,33
6631,3618,187
6632,7548,69
6633,9161,70
6634,8744,136
6635,9130,87
6636,3511,122
6637,6462,43
6638,2058,141
6639,3928,120
6640,4144,57
6641,886,44
6642,6676,48
6643,4810,156
6644,8997,126
6645,1403,108
6646,9165,91
6647,5249,89
6648,5843,134
6649,6630,45
6650,3453,107
6651,6796,56
6652,4497,82
6653,2695,37
6654,2308,161
6655,882,154
6656,84,149
6657,5226,138
6658,5249,6
6659,3666,132
6660,3988,125
6661,1927,157
6662,7608,164
6663,9655,149
6664,1356,40
6665,7179,151
6666,1622,54
6667,6294,117
6668,6957,141
6669,4881,62
6670,5716,141
6671,2384,88
6672,6266,159
6673,6066,97
6674,3201,135
6675,4281,8
6676,5093,149
6677,9743,59
6678,5969,23
6679,9338,122
6680,6362,150
6681,6962,13
6682,8637,64
6683,5815,105
6684,8719,14
6685,8531,7
6686,7485,126
6687,4132,180
6688,3551,185
6689,5675,131
6690,4854,123
6691,4744,94
6692,647,191
6693,8482,13
6694,2394,17
6695,2068,164
6696,5860,174
6697,4192,188
6698,3567,143
6699,7603,131
6700,9842,95
6701,8504,189
6702,351,162
6703,4195,191
6704,3540,145
6705,6320,85
6706,1675,79
6707,1824,156
6708,4501,71
6709,4568,86
6710,3386,65
6711,6962,72
6712,9465,68
6713,444,56
6714,9379,81
6715,8995,149
6716,2960,161
6717,1240,48
6718,109,185
6719,2293,21
6720,5862,166
6721,6889,107
6722,3673,86
6723,1873,178
6724,9389,69
6725,9057,182
6726,1729,168
6727,1767,49
6728,7590,155
6729,2372,83
6730,4138,187
6731,1803,170
6732,4742,158
6733,7024,42
6734,5648,158
6735,3426,162
6736,8160,82
6737,4122,76
6738,4628,31
6739,5158,188
6740,7735,97
6741,5080,101
6742,4289,30
6743,609,156
6744,9639,21
6745,3905,26
6746,3529,36
6747,3678,37
6748,3771,118
6749,9856,173
6750,3987,25
6751,5579,114
6752,4372,167
6753,1682,162
6754,8232,83
6755,8432,47
6756,5137,161
6757,2326,68
6758,2513,190
6759,5842,73
6760,1170,152
6761,1841,108
6762,2056,157
6763,7668,194
6764,5042,51
6765,6961,163
6766,6743,0
6767,3629,198
6768,8685,119
6769,980,121
6770,2223,89
6771,1879,96
6772,2112,188
6773,2872,57
6774,9897,185
6775,5180,114
6776,8998,2
6777,8528,57
6778,7144,133
6779,6593,120
6780,7613,20
6781,5009,82
6782,7346,158
6783,172,137
6784,7805,117
6785,3937,168
6786,2522,34
6787,8026,91
6788,7088,179
6789,1388,136
6790,5263,47
6791,1434,35
6792,2174,189
6793,2638,75
6794,8612,61
6795,8032,63
6796,1459,134
6797,1605,109
6798,7194,171
6799,3518,26
6800,8323,154
6801,9711,149
6802,9412,154
6803,397,22
6804,1091,190
6805,2514,73
6806,2164,147
6807,5005,73
6808,6612,19
6809,2912,96
6810,8169,33
6811,7074,31
6812,1493,61
6813,293,86
6814,148,114
6815,26,190
6816,7849,17
6817,8618,99
6818,2748,18
6819,5731,131
6820,3210,54
6821,5730,129
6822,4363,133
6823,3691,121
6824,7623,194
6825,6982,51
6826,2099,166
6827,6102,102
6828,8390,160
6829,8355,112
6830,8988,95
6831,7900,76
6832,8461,0
6833,8822,50
6834,7376,109
6835,3307,19
6836,9455,135
6837,1836,184
6838,1260,116
6839,6875,108
6840,9840,99
6841,844,42
6842,3046,168
6843,3930,183
6844,479,193
6845,805,119
6846,343,12
6847,3187,172
6848,642,164
6849,7084,114
6850,7731,6
6851,830,114
6852,8398,77
6853,4918,87
6854,6979,131
6855,2133,43
6856,9894,8
6857,2736,53
6858,5979,5
6859,9865,100
6860,495,1
6861,6621,117
6862,7914,129
6863,7224,142
6864,9828,155
6865,8377,145
6866,5,53
6867,6554,58
6868,872,28
6869,4852,20
6870,1286,165
6871,7552,6
6872,268,110
6873,8085,78
6874,5302,168
6875,8881,151
6876,2542,197
6877,6224,171
6878,6057,85
6879,9502,154
6880,4848,159
6881,5616,84
6882,9606,83
6883,3066,25
6884,9754,65
6885,2556,17
6886,9822,101
6887,3594,125
6888,6099,141
6889,2306,124
6890,3578,146
6891,5620,128
6892,6574,1
6893,4209,46
6894,32,195
6895,8121,164
6896,8175,146
6897,120,25
6898,6527,145
6899,1419,82
6900,6560,59
6901,1955,156
6902,2333,39
6903,1191,42
6904,904,60
6905,6939,0
6906,8444,59
6907,6806,189
6908,9569,104
6909,9527,92
6910,7300,198
6911,161,110
6912,7151,149
6913,1891,16
6914,3294,49
6915,2765,99
6916,9580,155
6917,9393,100
6918,5810,155
6919,4761,166
6920,5621,47
6921,6022,45
6922,9875,179
6923,4945,139
6924,2794,35
6925,6236,57
6926,5058,26
6927,9759,177
6928,731,177
6929,4360,191
6930,9396,2
6931,2414,85
6932,1241,62
6933,9980,188
6934,7134,66
6935,4614,46
6936,1755,47
6937,1957,160
6938,6863,42
6939,142,81
6940,9976,1
6941,7851,172
6942,2207,135
6943,4300,34
6944,2459,101
6945,6087,197
6946,7221,120
6947,8947,86
6948,8342,42
6949,9541,56
6950,4463,183
6951,8932,168
6952,8587,165
6953,9614,43
6954,5484,184
6955,5412,198
6956,1145,101
6957,1174,18
6958,9919,61
6959,8123,71
6960,1022,128
6961,7062,70
6962,8139,124
6963,2067,129
6964,3653,139
6965,8157,58
6966,5485,144
6967,6420,25
6968,4938,83
6969,4597,38
6970,3483,14
6971,4372,35
6972,2197,73
6973,7172,152
6974,6256,62
6975,1884,47
6976,2055,95
6977,2470,93
6978,8155,91
6979,9148,180
6980,8498,197
6981,1873,195
6982,7936,113
6983,4634,122
6984,7205,115
6985,16,21
6986,86,59
6987,7476,186
6988,291,18
6989,2442,117
6990,6499,133
6991,3484,119
6992,5389,102
6993,1146,98
6994,5599,10
6995,8433,196
6996,8783,22
6997,8661,71
6998,5134,88
6999,3103,183
7000,9832,17
7001,4074,132
7002,4029,119
7003,2934,12
7004,7304,4
7005,1618,6
7006,4984,65
7007,3286,70
7008,9830,52
7009,4456,64
7010,9334,81
7011,9554,178
7012,3486,128
7013,6480,66
7014,3518,94
7015,7306,85
7016,3826,7
7017,3,101
7018,5677,52
7019,5582,107
7020,2180,37
7021,801,29
7022,8587,191
7023,9397,25
7024,5680,71
7025,3796,162
7026,7436,18
7027,8444,170
7028,9488,63
7029,1796,142
7030,2216,168
7031,2686,100
7032,109,156
7033,3239,93
7034,6076,89
7035,1804,151
7036,5806,88
7037,5854,77
7038,7545,2
7039,2836,21
7040,5599,8
7041,2509,19
7042,4452,10
7043,9568,43
7044,215,160
7045,6352,113
7046,2356,88
7047,7914,18
7048,9734,185
7049,3793,31
7050,9462,177
7051,7927,199
7052,1073,168
7053,657,38
7054,4786,124
7055,4247,22
7056,2954,65
7057,5102,173
7058,5841,113
7059,4416,36
7060,1944,90
7061,3868,21
7062,5872,6
7063,3566,8
7064,6993,163
7065,6181,41
7066,1759,5
7067,4263,198
7068,3983,90
7069,1514,182
7070,1029,83
7071,6899,164
7072,1711,94
7073,2107,60
7074,9777,192
7075,6051,98
7076,9422,123
7077,6833,34
7078,8313,48
7079,2570,17
7080,3501,167
7081,3874,103
7082,9889,104
7083,3783,52
7084,7085,125
7085,2404,178
7086,6464,187
7087,2968,147
7088,4584,62
7089,7756,175
7090,9756,131
7091,6654,31
7092,2905,120
7093,7030,66
7094,7458,170
7095,6911,8
7096,5687,167
7097,7634,133
7098,8038,162
7099,9734,98
7100,5426,19
7101,5898,158
7102,6375,58
7103,332,33
7104,1564,2
7105,3697,132
7106,1142,84
7107,9852,142
7108,7018,99
7109,543,186
7110,4812,171
7111,3469,23
7112,7269,100
7113,5922,179
7114,2427,71
7115,3178,115
7116,9780,191
7117,8873,84
7118,8306,13
7119,7830,51
7120,9402,37
7121,1183,6
7122,7201,188
7123,9884,129
7124,8761,102
7125,1302,26
7126,6251,22
7127,7142,111
7128,1455,82
7129,2150,6
7130,9909,102
7131,7375,1
7132,3196,162
7133,4722,169
7134,5186,111
7135,9922,38
7136,7905,182
7137,882,187
7138,6879,62
7139,2529,187
7140,4055,124
7141,7753,111
7142,1940,197
7143,9162,20
7144,3311,41
7145,3333,198
7146,1270,19
7147,4870,199
7148,4113,50
7149,4190,168
7150,6884,6
7151,7232,115
7152,41,11
7153,5865,0
7154,3905,182
7155,7221,103
7156,8530,98
7157,5944,21
7158,2656,145
7159,520,27
7160,673,12
7161,286,190
7162,9548,179
7163,1677,92
7164,1160,40
7165,7573,149
7166,741,106
7167,7717,25
7168,5676,182
7169,4401,52
7170,6860,0
7171,4694,109
7172,3328,119
7173,7868,182
7174,1332,49
7175,8047,132
7176,2741,194
7177,434,196
7178,6483,2
7179,4508,133
7180,8773,157
7181,8381,187
7182,96,65
7183,110,162
7184,7527,115
7185,2752,47
7186,1273,6
7187,3993,18
7188,2883,122
7189,7268,17
7190,2793,126
7191,2881,189
7192,4939,198
7193,4985,30
7194,7049,61
7195,1857,74
7196,4094,165
7197,2576,142
7198,5815,147
7199,6158,47
7200,777,124
7201,41,119
7202,1454,185
7203,2534,149
7204,7218,114
